id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
380;searchpage;requests;1598072282.9090023;-1.4670355319976807;https://www.jobindex.dk/jobsoegning?lang=da?page=373.html;https://www.jobindex.dk/jobsoegning?lang=da?page=373.html;223722;200;True;
381;searchpage;requests;1598072285.1200814;-1.4930129051208496;https://www.jobindex.dk/jobsoegning?lang=da?page=374.html;https://www.jobindex.dk/jobsoegning?lang=da?page=374.html;223722;200;True;
382;searchpage;requests;1598072287.405204;-1.2588319778442383;https://www.jobindex.dk/jobsoegning?lang=da?page=375.html;https://www.jobindex.dk/jobsoegning?lang=da?page=375.html;223722;200;True;
383;searchpage;requests;1598072289.5147603;-1.1589586734771729;https://www.jobindex.dk/jobsoegning?lang=da?page=376.html;https://www.jobindex.dk/jobsoegning?lang=da?page=376.html;223722;200;True;
384;searchpage;requests;1598072291.4028502;-1.4390144348144531;https://www.jobindex.dk/jobsoegning?lang=da?page=377.html;https://www.jobindex.dk/jobsoegning?lang=da?page=377.html;223722;200;True;
385;searchpage;requests;1598072293.7026656;-2.0066347122192383;https://www.jobindex.dk/jobsoegning?lang=da?page=378.html;https://www.jobindex.dk/jobsoegning?lang=da?page=378.html;223722;200;True;
386;searchpage;requests;1598072296.6099155;-1.9259352684020996;https://www.jobindex.dk/jobsoegning?lang=da?page=379.html;https://www.jobindex.dk/jobsoegning?lang=da?page=379.html;223722;200;True;
387;searchpage;requests;1598072299.2530704;-1.8699076175689697;https://www.jobindex.dk/jobsoegning?lang=da?page=380.html;https://www.jobindex.dk/jobsoegning?lang=da?page=380.html;223723;200;True;
388;searchpage;requests;1598072301.8152106;-1.14884614944458;https://www.jobindex.dk/jobsoegning?lang=da?page=381.html;https://www.jobindex.dk/jobsoegning?lang=da?page=381.html;223722;200;True;
389;searchpage;requests;1598072303.681331;-1.5171942710876465;https://www.jobindex.dk/jobsoegning?lang=da?page=382.html;https://www.jobindex.dk/jobsoegning?lang=da?page=382.html;223722;200;True;
390;searchpage;requests;1598072305.9148746;-2.1959831714630127;https://www.jobindex.dk/jobsoegning?lang=da?page=383.html;https://www.jobindex.dk/jobsoegning?lang=da?page=383.html;223722;200;True;
391;searchpage;requests;1598072308.923684;-1.614682912826538;https://www.jobindex.dk/jobsoegning?lang=da?page=384.html;https://www.jobindex.dk/jobsoegning?lang=da?page=384.html;223722;200;True;
392;searchpage;requests;1598072311.232642;-1.4131269454956055;https://www.jobindex.dk/jobsoegning?lang=da?page=385.html;https://www.jobindex.dk/jobsoegning?lang=da?page=385.html;223723;200;True;
393;searchpage;requests;1598072313.3459737;-1.0670325756072998;https://www.jobindex.dk/jobsoegning?lang=da?page=386.html;https://www.jobindex.dk/jobsoegning?lang=da?page=386.html;223722;200;True;
394;searchpage;requests;1598072315.1431267;-1.3682670593261719;https://www.jobindex.dk/jobsoegning?lang=da?page=387.html;https://www.jobindex.dk/jobsoegning?lang=da?page=387.html;223723;200;True;
395;searchpage;requests;1598072317.358265;-1.6025805473327637;https://www.jobindex.dk/jobsoegning?lang=da?page=388.html;https://www.jobindex.dk/jobsoegning?lang=da?page=388.html;223722;200;True;
396;searchpage;requests;1598072319.6785386;-1.5995817184448242;https://www.jobindex.dk/jobsoegning?lang=da?page=389.html;https://www.jobindex.dk/jobsoegning?lang=da?page=389.html;223723;200;True;
397;searchpage;requests;1598072322.00224;-1.3792541027069092;https://www.jobindex.dk/jobsoegning?lang=da?page=390.html;https://www.jobindex.dk/jobsoegning?lang=da?page=390.html;223722;200;True;
398;searchpage;requests;1598072324.1276379;-1.2245864868164062;https://www.jobindex.dk/jobsoegning?lang=da?page=391.html;https://www.jobindex.dk/jobsoegning?lang=da?page=391.html;223722;200;True;
399;searchpage;requests;1598072326.1791458;-1.271679162979126;https://www.jobindex.dk/jobsoegning?lang=da?page=392.html;https://www.jobindex.dk/jobsoegning?lang=da?page=392.html;223722;200;True;
400;searchpage;requests;1598072328.2278516;-1.4243590831756592;https://www.jobindex.dk/jobsoegning?lang=da?page=393.html;https://www.jobindex.dk/jobsoegning?lang=da?page=393.html;223722;200;True;
401;searchpage;requests;1598072330.3393762;-1.3214664459228516;https://www.jobindex.dk/jobsoegning?lang=da?page=394.html;https://www.jobindex.dk/jobsoegning?lang=da?page=394.html;223722;200;True;
402;searchpage;requests;1598072332.3531933;-1.2534418106079102;https://www.jobindex.dk/jobsoegning?lang=da?page=395.html;https://www.jobindex.dk/jobsoegning?lang=da?page=395.html;223722;200;True;
403;searchpage;requests;1598072334.4156091;-1.5937941074371338;https://www.jobindex.dk/jobsoegning?lang=da?page=396.html;https://www.jobindex.dk/jobsoegning?lang=da?page=396.html;223722;200;True;
404;searchpage;requests;1598072336.8321984;-1.2217330932617188;https://www.jobindex.dk/jobsoegning?lang=da?page=397.html;https://www.jobindex.dk/jobsoegning?lang=da?page=397.html;223722;200;True;
405;searchpage;requests;1598072338.773143;-1.475921630859375;https://www.jobindex.dk/jobsoegning?lang=da?page=398.html;https://www.jobindex.dk/jobsoegning?lang=da?page=398.html;223723;200;True;
406;searchpage;requests;1598072340.9870887;-1.4870250225067139;https://www.jobindex.dk/jobsoegning?lang=da?page=399.html;https://www.jobindex.dk/jobsoegning?lang=da?page=399.html;223722;200;True;
407;searchpage;requests;1598072343.161275;-1.3573787212371826;https://www.jobindex.dk/jobsoegning?lang=da?page=400.html;https://www.jobindex.dk/jobsoegning?lang=da?page=400.html;223722;200;True;
408;searchpage;requests;1598072345.368507;-2.3396108150482178;https://www.jobindex.dk/jobsoegning?lang=da?page=401.html;https://www.jobindex.dk/jobsoegning?lang=da?page=401.html;223722;200;True;
409;searchpage;requests;1598072348.4452856;-1.4100911617279053;https://www.jobindex.dk/jobsoegning?lang=da?page=402.html;https://www.jobindex.dk/jobsoegning?lang=da?page=402.html;223723;200;True;
410;searchpage;requests;1598072350.566599;-1.1999588012695312;https://www.jobindex.dk/jobsoegning?lang=da?page=403.html;https://www.jobindex.dk/jobsoegning?lang=da?page=403.html;223722;200;True;
411;searchpage;requests;1598072352.4688113;-1.2251062393188477;https://www.jobindex.dk/jobsoegning?lang=da?page=404.html;https://www.jobindex.dk/jobsoegning?lang=da?page=404.html;223723;200;True;
412;searchpage;requests;1598072354.4649932;-1.3286006450653076;https://www.jobindex.dk/jobsoegning?lang=da?page=405.html;https://www.jobindex.dk/jobsoegning?lang=da?page=405.html;223722;200;True;
413;searchpage;requests;1598072356.5928488;-1.5516748428344727;https://www.jobindex.dk/jobsoegning?lang=da?page=406.html;https://www.jobindex.dk/jobsoegning?lang=da?page=406.html;223722;200;True;
414;searchpage;requests;1598072358.8557584;-1.082076072692871;https://www.jobindex.dk/jobsoegning?lang=da?page=407.html;https://www.jobindex.dk/jobsoegning?lang=da?page=407.html;223723;200;True;
415;searchpage;requests;1598072360.6243105;-1.2285888195037842;https://www.jobindex.dk/jobsoegning?lang=da?page=408.html;https://www.jobindex.dk/jobsoegning?lang=da?page=408.html;223722;200;True;
416;searchpage;requests;1598072362.5611444;-1.2066378593444824;https://www.jobindex.dk/jobsoegning?lang=da?page=409.html;https://www.jobindex.dk/jobsoegning?lang=da?page=409.html;223723;200;True;
417;searchpage;requests;1598072364.5817413;-1.3183376789093018;https://www.jobindex.dk/jobsoegning?lang=da?page=410.html;https://www.jobindex.dk/jobsoegning?lang=da?page=410.html;223723;200;True;
418;searchpage;requests;1598072366.59635;-1.4930148124694824;https://www.jobindex.dk/jobsoegning?lang=da?page=411.html;https://www.jobindex.dk/jobsoegning?lang=da?page=411.html;223722;200;True;
419;searchpage;requests;1598072368.7768137;-1.4320652484893799;https://www.jobindex.dk/jobsoegning?lang=da?page=412.html;https://www.jobindex.dk/jobsoegning?lang=da?page=412.html;223722;200;True;
420;searchpage;requests;1598072370.8911948;-1.1527814865112305;https://www.jobindex.dk/jobsoegning?lang=da?page=413.html;https://www.jobindex.dk/jobsoegning?lang=da?page=413.html;223722;200;True;
421;searchpage;requests;1598072372.965638;-1.5188095569610596;https://www.jobindex.dk/jobsoegning?lang=da?page=414.html;https://www.jobindex.dk/jobsoegning?lang=da?page=414.html;223722;200;True;
422;searchpage;requests;1598072375.2932813;-1.2755916118621826;https://www.jobindex.dk/jobsoegning?lang=da?page=415.html;https://www.jobindex.dk/jobsoegning?lang=da?page=415.html;223722;200;True;
423;searchpage;requests;1598072377.2621613;-0.996192216873169;https://www.jobindex.dk/jobsoegning?lang=da?page=416.html;https://www.jobindex.dk/jobsoegning?lang=da?page=416.html;223722;200;True;
424;searchpage;requests;1598072378.9187412;-1.2765769958496094;https://www.jobindex.dk/jobsoegning?lang=da?page=417.html;https://www.jobindex.dk/jobsoegning?lang=da?page=417.html;223722;200;True;
425;searchpage;requests;1598072380.9185352;-1.3174784183502197;https://www.jobindex.dk/jobsoegning?lang=da?page=418.html;https://www.jobindex.dk/jobsoegning?lang=da?page=418.html;223722;200;True;
426;searchpage;requests;1598072383.0449765;-1.275461196899414;https://www.jobindex.dk/jobsoegning?lang=da?page=419.html;https://www.jobindex.dk/jobsoegning?lang=da?page=419.html;223722;200;True;
427;searchpage;requests;1598072384.9810612;-1.1071407794952393;https://www.jobindex.dk/jobsoegning?lang=da?page=420.html;https://www.jobindex.dk/jobsoegning?lang=da?page=420.html;223723;200;True;
428;searchpage;requests;1598072386.7824714;-1.1727399826049805;https://www.jobindex.dk/jobsoegning?lang=da?page=421.html;https://www.jobindex.dk/jobsoegning?lang=da?page=421.html;223723;200;True;
429;searchpage;requests;1598072388.6663063;-1.6426634788513184;https://www.jobindex.dk/jobsoegning?lang=da?page=422.html;https://www.jobindex.dk/jobsoegning?lang=da?page=422.html;223723;200;True;
430;searchpage;requests;1598072391.006266;-1.116234540939331;https://www.jobindex.dk/jobsoegning?lang=da?page=423.html;https://www.jobindex.dk/jobsoegning?lang=da?page=423.html;223722;200;True;
431;searchpage;requests;1598072392.921435;-1.027348518371582;https://www.jobindex.dk/jobsoegning?lang=da?page=424.html;https://www.jobindex.dk/jobsoegning?lang=da?page=424.html;223723;200;True;
432;searchpage;requests;1598072394.7029357;-1.3493916988372803;https://www.jobindex.dk/jobsoegning?lang=da?page=425.html;https://www.jobindex.dk/jobsoegning?lang=da?page=425.html;223722;200;True;
433;searchpage;requests;1598072396.7326431;-1.2565062046051025;https://www.jobindex.dk/jobsoegning?lang=da?page=426.html;https://www.jobindex.dk/jobsoegning?lang=da?page=426.html;223722;200;True;
434;searchpage;requests;1598072398.7222214;-1.3812742233276367;https://www.jobindex.dk/jobsoegning?lang=da?page=427.html;https://www.jobindex.dk/jobsoegning?lang=da?page=427.html;223722;200;True;
435;searchpage;requests;1598072400.9024093;-1.499939203262329;https://www.jobindex.dk/jobsoegning?lang=da?page=428.html;https://www.jobindex.dk/jobsoegning?lang=da?page=428.html;223722;200;True;
436;searchpage;requests;1598072403.1307428;-1.5617456436157227;https://www.jobindex.dk/jobsoegning?lang=da?page=429.html;https://www.jobindex.dk/jobsoegning?lang=da?page=429.html;223722;200;True;
437;searchpage;requests;1598072405.412642;-1.4093525409698486;https://www.jobindex.dk/jobsoegning?lang=da?page=430.html;https://www.jobindex.dk/jobsoegning?lang=da?page=430.html;223722;200;True;
438;searchpage;requests;1598072407.5751035;-1.159769058227539;https://www.jobindex.dk/jobsoegning?lang=da?page=431.html;https://www.jobindex.dk/jobsoegning?lang=da?page=431.html;223722;200;True;
439;searchpage;requests;1598072409.5398505;-1.2974002361297607;https://www.jobindex.dk/jobsoegning?lang=da?page=432.html;https://www.jobindex.dk/jobsoegning?lang=da?page=432.html;223722;200;True;
440;searchpage;requests;1598072411.5724165;-1.2575139999389648;https://www.jobindex.dk/jobsoegning?lang=da?page=433.html;https://www.jobindex.dk/jobsoegning?lang=da?page=433.html;223722;200;True;
441;searchpage;requests;1598072413.5421515;-1.5947391986846924;https://www.jobindex.dk/jobsoegning?lang=da?page=434.html;https://www.jobindex.dk/jobsoegning?lang=da?page=434.html;223722;200;True;
442;searchpage;requests;1598072415.8202744;-1.4690394401550293;https://www.jobindex.dk/jobsoegning?lang=da?page=435.html;https://www.jobindex.dk/jobsoegning?lang=da?page=435.html;223723;200;True;
443;searchpage;requests;1598072418.007527;-1.2954020500183105;https://www.jobindex.dk/jobsoegning?lang=da?page=436.html;https://www.jobindex.dk/jobsoegning?lang=da?page=436.html;223722;200;True;
444;searchpage;requests;1598072420.098936;-1.3275372982025146;https://www.jobindex.dk/jobsoegning?lang=da?page=437.html;https://www.jobindex.dk/jobsoegning?lang=da?page=437.html;223722;200;True;
445;searchpage;requests;1598072422.2524045;-1.293440818786621;https://www.jobindex.dk/jobsoegning?lang=da?page=438.html;https://www.jobindex.dk/jobsoegning?lang=da?page=438.html;223722;200;True;
446;searchpage;requests;1598072424.22512;-1.3493139743804932;https://www.jobindex.dk/jobsoegning?lang=da?page=439.html;https://www.jobindex.dk/jobsoegning?lang=da?page=439.html;223722;200;True;
447;searchpage;requests;1598072426.3047905;-1.4928734302520752;https://www.jobindex.dk/jobsoegning?lang=da?page=440.html;https://www.jobindex.dk/jobsoegning?lang=da?page=440.html;223722;200;True;
448;searchpage;requests;1598072428.6234531;-1.6436066627502441;https://www.jobindex.dk/jobsoegning?lang=da?page=441.html;https://www.jobindex.dk/jobsoegning?lang=da?page=441.html;223722;200;True;
449;searchpage;requests;1598072430.958212;-1.4211995601654053;https://www.jobindex.dk/jobsoegning?lang=da?page=442.html;https://www.jobindex.dk/jobsoegning?lang=da?page=442.html;223722;200;True;
450;searchpage;requests;1598072433.0366533;-1.1658847332000732;https://www.jobindex.dk/jobsoegning?lang=da?page=443.html;https://www.jobindex.dk/jobsoegning?lang=da?page=443.html;223722;200;True;
451;searchpage;requests;1598072435.0504057;-1.142806053161621;https://www.jobindex.dk/jobsoegning?lang=da?page=444.html;https://www.jobindex.dk/jobsoegning?lang=da?page=444.html;223722;200;True;
452;searchpage;requests;1598072436.8773808;-1.160898208618164;https://www.jobindex.dk/jobsoegning?lang=da?page=445.html;https://www.jobindex.dk/jobsoegning?lang=da?page=445.html;223722;200;True;
453;searchpage;requests;1598072438.8263767;-1.332434892654419;https://www.jobindex.dk/jobsoegning?lang=da?page=446.html;https://www.jobindex.dk/jobsoegning?lang=da?page=446.html;223722;200;True;
454;searchpage;requests;1598072440.8650656;-1.2106666564941406;https://www.jobindex.dk/jobsoegning?lang=da?page=447.html;https://www.jobindex.dk/jobsoegning?lang=da?page=447.html;223723;200;True;
455;searchpage;requests;1598072442.8210897;-1.0749921798706055;https://www.jobindex.dk/jobsoegning?lang=da?page=448.html;https://www.jobindex.dk/jobsoegning?lang=da?page=448.html;223723;200;True;
456;searchpage;requests;1598072444.605183;-1.254648208618164;https://www.jobindex.dk/jobsoegning?lang=da?page=449.html;https://www.jobindex.dk/jobsoegning?lang=da?page=449.html;223723;200;True;
457;searchpage;requests;1598072446.6956294;-1.0681123733520508;https://www.jobindex.dk/jobsoegning?lang=da?page=450.html;https://www.jobindex.dk/jobsoegning?lang=da?page=450.html;223723;200;True;
458;searchpage;requests;1598072448.509874;-1.0091710090637207;https://www.jobindex.dk/jobsoegning?lang=da?page=451.html;https://www.jobindex.dk/jobsoegning?lang=da?page=451.html;223723;200;True;
459;searchpage;requests;1598072450.3180518;-1.113879680633545;https://www.jobindex.dk/jobsoegning?lang=da?page=452.html;https://www.jobindex.dk/jobsoegning?lang=da?page=452.html;223722;200;True;
460;searchpage;requests;1598072452.157157;-1.125962495803833;https://www.jobindex.dk/jobsoegning?lang=da?page=453.html;https://www.jobindex.dk/jobsoegning?lang=da?page=453.html;223722;200;True;
461;searchpage;requests;1598072454.0074346;-1.2426187992095947;https://www.jobindex.dk/jobsoegning?lang=da?page=454.html;https://www.jobindex.dk/jobsoegning?lang=da?page=454.html;223722;200;True;
462;searchpage;requests;1598072456.0570261;-1.3971331119537354;https://www.jobindex.dk/jobsoegning?lang=da?page=455.html;https://www.jobindex.dk/jobsoegning?lang=da?page=455.html;223722;200;True;
463;searchpage;requests;1598072458.1552944;-1.2067632675170898;https://www.jobindex.dk/jobsoegning?lang=da?page=456.html;https://www.jobindex.dk/jobsoegning?lang=da?page=456.html;223722;200;True;
464;searchpage;requests;1598072460.1062698;-1.3162751197814941;https://www.jobindex.dk/jobsoegning?lang=da?page=457.html;https://www.jobindex.dk/jobsoegning?lang=da?page=457.html;223722;200;True;
465;searchpage;requests;1598072462.143663;-1.220116138458252;https://www.jobindex.dk/jobsoegning?lang=da?page=458.html;https://www.jobindex.dk/jobsoegning?lang=da?page=458.html;223722;200;True;
466;searchpage;requests;1598072464.1707213;-1.1717257499694824;https://www.jobindex.dk/jobsoegning?lang=da?page=459.html;https://www.jobindex.dk/jobsoegning?lang=da?page=459.html;223722;200;True;
467;searchpage;requests;1598072466.0227635;-1.2489275932312012;https://www.jobindex.dk/jobsoegning?lang=da?page=460.html;https://www.jobindex.dk/jobsoegning?lang=da?page=460.html;223722;200;True;
468;searchpage;requests;1598072467.960081;-1.340212345123291;https://www.jobindex.dk/jobsoegning?lang=da?page=461.html;https://www.jobindex.dk/jobsoegning?lang=da?page=461.html;223722;200;True;
469;searchpage;requests;1598072470.0733645;-1.2644805908203125;https://www.jobindex.dk/jobsoegning?lang=da?page=462.html;https://www.jobindex.dk/jobsoegning?lang=da?page=462.html;223722;200;True;
470;searchpage;requests;1598072472.203532;-1.5887486934661865;https://www.jobindex.dk/jobsoegning?lang=da?page=463.html;https://www.jobindex.dk/jobsoegning?lang=da?page=463.html;223722;200;True;
471;searchpage;requests;1598072474.535425;-1.235776662826538;https://www.jobindex.dk/jobsoegning?lang=da?page=464.html;https://www.jobindex.dk/jobsoegning?lang=da?page=464.html;223722;200;True;
472;searchpage;requests;1598072476.4795027;-1.2993736267089844;https://www.jobindex.dk/jobsoegning?lang=da?page=465.html;https://www.jobindex.dk/jobsoegning?lang=da?page=465.html;223722;200;True;
473;searchpage;requests;1598072478.474119;-1.3913922309875488;https://www.jobindex.dk/jobsoegning?lang=da?page=466.html;https://www.jobindex.dk/jobsoegning?lang=da?page=466.html;223722;200;True;
474;searchpage;requests;1598072480.5388412;-1.3093678951263428;https://www.jobindex.dk/jobsoegning?lang=da?page=467.html;https://www.jobindex.dk/jobsoegning?lang=da?page=467.html;223722;200;True;
475;searchpage;requests;1598072482.6332557;-1.7783710956573486;https://www.jobindex.dk/jobsoegning?lang=da?page=468.html;https://www.jobindex.dk/jobsoegning?lang=da?page=468.html;223722;200;True;
476;searchpage;requests;1598072485.1090503;-1.5011241436004639;https://www.jobindex.dk/jobsoegning?lang=da?page=469.html;https://www.jobindex.dk/jobsoegning?lang=da?page=469.html;223722;200;True;
477;searchpage;requests;1598072487.317415;-1.4682648181915283;https://www.jobindex.dk/jobsoegning?lang=da?page=470.html;https://www.jobindex.dk/jobsoegning?lang=da?page=470.html;223723;200;True;
478;searchpage;requests;1598072489.487882;-1.552725076675415;https://www.jobindex.dk/jobsoegning?lang=da?page=471.html;https://www.jobindex.dk/jobsoegning?lang=da?page=471.html;223722;200;True;
479;searchpage;requests;1598072491.8284895;-1.5947375297546387;https://www.jobindex.dk/jobsoegning?lang=da?page=472.html;https://www.jobindex.dk/jobsoegning?lang=da?page=472.html;223723;200;True;
480;searchpage;requests;1598072494.2561467;-1.2048633098602295;https://www.jobindex.dk/jobsoegning?lang=da?page=473.html;https://www.jobindex.dk/jobsoegning?lang=da?page=473.html;223722;200;True;
481;searchpage;requests;1598072496.1503026;-1.3623542785644531;https://www.jobindex.dk/jobsoegning?lang=da?page=474.html;https://www.jobindex.dk/jobsoegning?lang=da?page=474.html;223722;200;True;
482;searchpage;requests;1598072498.2118657;-1.4242794513702393;https://www.jobindex.dk/jobsoegning?lang=da?page=475.html;https://www.jobindex.dk/jobsoegning?lang=da?page=475.html;223722;200;True;
483;searchpage;requests;1598072500.4429884;-1.487074613571167;https://www.jobindex.dk/jobsoegning?lang=da?page=476.html;https://www.jobindex.dk/jobsoegning?lang=da?page=476.html;223722;200;True;
484;searchpage;requests;1598072502.7389884;-1.4840772151947021;https://www.jobindex.dk/jobsoegning?lang=da?page=477.html;https://www.jobindex.dk/jobsoegning?lang=da?page=477.html;223722;200;True;
485;searchpage;requests;1598072504.9142625;-1.2896983623504639;https://www.jobindex.dk/jobsoegning?lang=da?page=478.html;https://www.jobindex.dk/jobsoegning?lang=da?page=478.html;223722;200;True;
486;searchpage;requests;1598072506.9470189;-1.229665994644165;https://www.jobindex.dk/jobsoegning?lang=da?page=479.html;https://www.jobindex.dk/jobsoegning?lang=da?page=479.html;223722;200;True;
487;searchpage;requests;1598072508.8988795;-1.2684834003448486;https://www.jobindex.dk/jobsoegning?lang=da?page=480.html;https://www.jobindex.dk/jobsoegning?lang=da?page=480.html;223723;200;True;
488;searchpage;requests;1598072511.0529904;-1.4212026596069336;https://www.jobindex.dk/jobsoegning?lang=da?page=481.html;https://www.jobindex.dk/jobsoegning?lang=da?page=481.html;223722;200;True;
489;searchpage;requests;1598072513.1693711;-1.268568754196167;https://www.jobindex.dk/jobsoegning?lang=da?page=482.html;https://www.jobindex.dk/jobsoegning?lang=da?page=482.html;223722;200;True;
490;searchpage;requests;1598072515.1890583;-1.2585177421569824;https://www.jobindex.dk/jobsoegning?lang=da?page=483.html;https://www.jobindex.dk/jobsoegning?lang=da?page=483.html;223722;200;True;
491;searchpage;requests;1598072517.1946971;-1.260502576828003;https://www.jobindex.dk/jobsoegning?lang=da?page=484.html;https://www.jobindex.dk/jobsoegning?lang=da?page=484.html;223722;200;True;
492;searchpage;requests;1598072519.171409;-1.523054599761963;https://www.jobindex.dk/jobsoegning?lang=da?page=485.html;https://www.jobindex.dk/jobsoegning?lang=da?page=485.html;223723;200;True;
493;searchpage;requests;1598072521.4807875;-1.3442370891571045;https://www.jobindex.dk/jobsoegning?lang=da?page=486.html;https://www.jobindex.dk/jobsoegning?lang=da?page=486.html;223722;200;True;
494;searchpage;requests;1598072523.5482213;-1.3264191150665283;https://www.jobindex.dk/jobsoegning?lang=da?page=487.html;https://www.jobindex.dk/jobsoegning?lang=da?page=487.html;223723;200;True;
495;searchpage;requests;1598072525.5788856;-1.2477397918701172;https://www.jobindex.dk/jobsoegning?lang=da?page=488.html;https://www.jobindex.dk/jobsoegning?lang=da?page=488.html;223722;200;True;
496;searchpage;requests;1598072527.492235;-1.3025903701782227;https://www.jobindex.dk/jobsoegning?lang=da?page=489.html;https://www.jobindex.dk/jobsoegning?lang=da?page=489.html;223722;200;True;
497;searchpage;requests;1598072529.6077862;-1.5091261863708496;https://www.jobindex.dk/jobsoegning?lang=da?page=490.html;https://www.jobindex.dk/jobsoegning?lang=da?page=490.html;223722;200;True;
498;searchpage;requests;1598072531.8640692;-1.3444044589996338;https://www.jobindex.dk/jobsoegning?lang=da?page=491.html;https://www.jobindex.dk/jobsoegning?lang=da?page=491.html;223722;200;True;
499;searchpage;requests;1598072533.8668606;-1.127840280532837;https://www.jobindex.dk/jobsoegning?lang=da?page=492.html;https://www.jobindex.dk/jobsoegning?lang=da?page=492.html;223722;200;True;
500;searchpage;requests;1598072535.7258759;-1.2884228229522705;https://www.jobindex.dk/jobsoegning?lang=da?page=493.html;https://www.jobindex.dk/jobsoegning?lang=da?page=493.html;223722;200;True;
501;searchpage;requests;1598072537.8102973;-1.4270586967468262;https://www.jobindex.dk/jobsoegning?lang=da?page=494.html;https://www.jobindex.dk/jobsoegning?lang=da?page=494.html;223723;200;True;
502;searchpage;requests;1598072539.9526591;-1.3876383304595947;https://www.jobindex.dk/jobsoegning?lang=da?page=495.html;https://www.jobindex.dk/jobsoegning?lang=da?page=495.html;223722;200;True;
503;searchpage;requests;1598072542.032386;-1.4222369194030762;https://www.jobindex.dk/jobsoegning?lang=da?page=496.html;https://www.jobindex.dk/jobsoegning?lang=da?page=496.html;223722;200;True;
504;searchpage;requests;1598072544.1588342;-1.0989274978637695;https://www.jobindex.dk/jobsoegning?lang=da?page=497.html;https://www.jobindex.dk/jobsoegning?lang=da?page=497.html;223722;200;True;
505;searchpage;requests;1598072545.951039;-1.5579068660736084;https://www.jobindex.dk/jobsoegning?lang=da?page=498.html;https://www.jobindex.dk/jobsoegning?lang=da?page=498.html;223722;200;True;
506;searchpage;requests;1598072548.295983;-1.3352837562561035;https://www.jobindex.dk/jobsoegning?lang=da?page=499.html;https://www.jobindex.dk/jobsoegning?lang=da?page=499.html;223722;200;True;
507;searchpage;requests;1598072550.3205535;-1.1448132991790771;https://www.jobindex.dk/jobsoegning?lang=da?page=500.html;https://www.jobindex.dk/jobsoegning?lang=da?page=500.html;223722;200;True;
508;searchpage;requests;1598072552.20552;-2.232891082763672;https://www.jobindex.dk/jobsoegning?lang=da?page=501.html;https://www.jobindex.dk/jobsoegning?lang=da?page=501.html;223722;200;True;
509;searchpage;requests;1598072555.1016383;-1.426189661026001;https://www.jobindex.dk/jobsoegning?lang=da?page=502.html;https://www.jobindex.dk/jobsoegning?lang=da?page=502.html;223722;200;True;
510;searchpage;requests;1598072557.3647237;-1.3372881412506104;https://www.jobindex.dk/jobsoegning?lang=da?page=503.html;https://www.jobindex.dk/jobsoegning?lang=da?page=503.html;223722;200;True;
511;searchpage;requests;1598072559.3793416;-1.2395458221435547;https://www.jobindex.dk/jobsoegning?lang=da?page=504.html;https://www.jobindex.dk/jobsoegning?lang=da?page=504.html;223723;200;True;
512;searchpage;requests;1598072561.4656248;-1.355682134628296;https://www.jobindex.dk/jobsoegning?lang=da?page=505.html;https://www.jobindex.dk/jobsoegning?lang=da?page=505.html;223722;200;True;
513;searchpage;requests;1598072563.509463;-1.2636237144470215;https://www.jobindex.dk/jobsoegning?lang=da?page=506.html;https://www.jobindex.dk/jobsoegning?lang=da?page=506.html;223723;200;True;
514;searchpage;requests;1598072565.478337;-1.3981261253356934;https://www.jobindex.dk/jobsoegning?lang=da?page=507.html;https://www.jobindex.dk/jobsoegning?lang=da?page=507.html;223722;200;True;
515;searchpage;requests;1598072567.6834474;-1.227574348449707;https://www.jobindex.dk/jobsoegning?lang=da?page=508.html;https://www.jobindex.dk/jobsoegning?lang=da?page=508.html;223722;200;True;
516;searchpage;requests;1598072569.6252613;-1.4273362159729004;https://www.jobindex.dk/jobsoegning?lang=da?page=509.html;https://www.jobindex.dk/jobsoegning?lang=da?page=509.html;223722;200;True;
517;searchpage;requests;1598072571.7479954;-1.4350266456604004;https://www.jobindex.dk/jobsoegning?lang=da?page=510.html;https://www.jobindex.dk/jobsoegning?lang=da?page=510.html;223722;200;True;
518;searchpage;requests;1598072573.8822887;-1.4819424152374268;https://www.jobindex.dk/jobsoegning?lang=da?page=511.html;https://www.jobindex.dk/jobsoegning?lang=da?page=511.html;223722;200;True;
519;searchpage;requests;1598072576.1831465;-1.906754493713379;https://www.jobindex.dk/jobsoegning?lang=da?page=512.html;https://www.jobindex.dk/jobsoegning?lang=da?page=512.html;223723;200;True;
520;searchpage;requests;1598072578.9397745;-1.5527164936065674;https://www.jobindex.dk/jobsoegning?lang=da?page=513.html;https://www.jobindex.dk/jobsoegning?lang=da?page=513.html;223723;200;True;
521;searchpage;requests;1598072581.2136762;-0.8406250476837158;https://www.jobindex.dk/jobsoegning?lang=da?page=514.html;https://www.jobindex.dk/jobsoegning?lang=da?page=514.html;223722;200;True;
522;searchpage;requests;1598072582.8144128;-1.114877462387085;https://www.jobindex.dk/jobsoegning?lang=da?page=515.html;https://www.jobindex.dk/jobsoegning?lang=da?page=515.html;223723;200;True;
523;searchpage;requests;1598072584.64737;-1.4483859539031982;https://www.jobindex.dk/jobsoegning?lang=da?page=516.html;https://www.jobindex.dk/jobsoegning?lang=da?page=516.html;223722;200;True;
