531120,5,Pædagogisk medhjælp,Børnehavemedhjælper Ungdomsmedhjælper Vuggestuemedhjælper Pædagogmedhjælper Pædagogisk assistent Pædagogisk medhjælp
531190,5,Andet børneomsorgsarbejde,Andet børneomsorgsarbejde
5312,4,Hjælpelærerarbejde,
531200,5,Hjælpelærerarbejde,Hjælpelærerarbejde
532,3,Omsorgsarbejde inden for sundhedsområdet,
5321,4,Omsorgsarbejde på institutioner og hospitaler (ekskl. plejehjem),
532110,5,Social- og sundhedsarbejde på institutioner og hospitaler medhjælpere,Handicapmedhjælper institutioner og hospitaler Sygehjælper Social og sundhedshjælper Social- og sundhedsarbejde på institutioner og hospitaler medhjælpere
532120,5,Social- og sundhedsarbejde på institutioner og hospitaler assistenter,Aftensygehjælper Social og sundhedsassistent Social- og sundhedsarbejde på institutioner og hospitaler assistenter
532130,5,Portørarbejde på institutioner og hospitaler,Hospitalsportør Portør - hospitalsportør Sygehusportør Portørarbejde på institutioner og hospitaler
532190,5,Andet omsorgsarbejde på institutioner og hospitaler,Andet omsorgsarbejde på institutioner og hospitaler
5322,4,Social- og sundhedsarbejde i private hjem (inkl. plejehjem),
532210,5,Social- og sundhedsarbejde i private hjem medhjælpere,Handicapmedhjælper private Hjemmehjælper Hjemmesygehjælper Kommunal Hjemmehjælper Plejehjemsmedhjælper Plejemedhjælper Social og sundhedshjælper Social- og sundhedsarbejde i private hjem medhjælpere
532220,5,Social- og sundhedsarbejde i private hjem assistenter,Hjemmeplejeassistent Hjemmeplejer Plejehjemsassistent Social og sundhedsassistent Soc. og sundhedsassistent Social- og sundhedsarbejde i private hjem assistenter
5329,4,Andet omsorgsarbejde inden for sundhedsområdet,
532900,5,Andet omsorgsarbejde inden for sundhedsområdet,Andet omsorgsarbejde inden for sundhedsområdet
54,2,Rednings- og overvågningsarbejde,
541,3,Rednings- og overvågningsarbejde,
5411,4,Brandslukningsarbejde,
541100,5,Brandslukningsarbejde,Beredskabsassistent Beredskabsmester Brandassistent Brandmand Korpsbrandmand Korpsmester (Redningsberedskab) Lufthavnsbrandmand Røgdykker Sektionschef (Redningsberedskab) Sektionsleder (Redningsberedskab) Viceberedskabsmester Vicebrandmester Brandslukningsarbejde
5412,4,Politiarbejde,
541200,5,Politiarbejde,Færdselsbetjent Grænsebetjent Kriminalassistent Kriminalbetjent Landpolitiassistent Landpolitibetjent Overbetjent Politiassistent Politibetjent Politiarbejde
5413,4,Fængselsbetjentarbejde,
541300,5,Fængselsbetjentarbejde,Arrestforvarer Arrestmedhjælper Fængselsassistent Fængselsbetjent Fængselsfunktionær Fængselsmedhjælper Fængselsbetjentarbejde
5414,4,Sikkerhedsvagtarbejde,
541400,5,Sikkerhedsvagtarbejde,Biografbetjent Brovagt Butiksdetektiv Bygningsbetjent Centervagt Dørvogter Havneopsynsmand Havnevagt Hjælpevagt Hospitalsbetjent Hospitalsportner Hundevagt Kirkegårdsbetjent Kollegiebetjent Kustode Museumsbetjent Museumsvagt Natportner Nattevagt Nattevægter Opsynsbetjent Opsynsmand Parkbetjent Plejehjemsbetjent Portner Portvagt Sikkerhedsvagt Slotsbetjent Stadionbetjent Teaterbetjent Vagt Vagtbetjent Vagtmand Veterinærbetjent Vægter Sikkerhedsvagtarbejde
5419,4,Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere),
541900,5,Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere),Bjergningsinspektør Falckassistent - redningsarbejde Falckleder Falckmand Falckredder Livredder Parkeringsvagt Redder Redningsassistent Redningsfører Redningsinspektør Redningsleder Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere)
6,1,Arbejde inden for landbrug skovbrug og fiskeri ekskl. medhjælp,
61,2,Arbejde inden for landbrug og gartneri ekskl. medhjælp,
611,3,Arbejde med plantevækst,
6111,4,Dyrkning af markafgrøder inden for jordbrug,
611100,5,Dyrkning af markafgrøder inden for jordbrug,Kartoffelavler Løgavler Dyrkning af markafgrøder inden for jordbrug
6112,4,Dyrkning af afgrøder fra træer og buske,
611200,5,Dyrkning af afgrøder fra træer og buske,Frugtavler Dyrkning af afgrøder fra træer og buske
6113,4,Væksthus- og anlægsgartnerarbejde,
611310,5,Produktions- og væksthusgartnerarbejde,Champignonavler Planteskolegartner Væksthusgartner Produktions- og væksthusgartnerarbejde
611320,5,Anlægsgartnerarbejde,Anlægsgartner Gartner - anlægsarbejde Havegartner Rosengartner Slotsgartner Anlægsgartnerarbejde
611390,5,Andet gartnerarbejde,Andet gartnerarbejde
6114,4,Dyrkning af blandede afgrøder,
611400,5,Dyrkning af blandede afgrøder,Dyrkning af blandede afgrøder
612,3,Arbejde med dyreopdræt,
6121,4,Arbejde med opdræt af husdyr ekskl. fjerkræ,
612100,5,Arbejde med opdræt af husdyr ekskl. fjerkræ,Avlsassistent Fodermester Fåreavler Fårehyrde Fåreklipper Hesteopdrætter Hundeopdrætter Husdyrbrugsassistent Inseminør Kennelejer Klovbeskærer Kreaturmester Kvægavler Kvægavlsassistent Kvægbrugsassistent Kvægopdrætter Opdrætter Røgter Staldmester Stutterimester Svineavler Svinefodermester Svineopdrætter Svinepasser Arbejde med opdræt af husdyr ekskl. fjerkræ
6122,4,Arbejde med opdræt af fjerkræ,
612200,5,Arbejde med opdræt af fjerkræ,Agerhønsefarmer Andefarmer Fjerkræavler Kalkunfarmer Arbejde med opdræt af fjerkræ
6123,4,Arbejde med bi- og silkeavl,
612300,5,Arbejde med bi- og silkeavl,Biavler Arbejde med bi- og silkeavl
6129,4,Andet arbejde med dyreopdræt,
612900,5,Andet arbejde med dyreopdræt ,Akvarist Dyreassistent Dyrepasser Hjorteavler Hjortefarmer Kaninavler Minkavler Minkfarmer Pelsdyravler Pelsfarmejer Vildtopdrætter Andet arbejde med dyreopdræt
613,3,Arbejde med dyrkning af plantevækst og opdræt af dyr,
6130,4,Arbejde med dyrkning af plantevækst og opdræt af dyr,
613000,5,Arbejde med dyrkning af plantevækst og opdræt af dyr,Farmer Jordbruger Landbrugsassistent Landbrugsbestyrer Landbrugsmedhjælper Landmand Landmand/Gårdejer Arbejde med dyrkning af plantevækst og opdræt af dyr
62,2,Arbejde inden for skovbrug fiskeri og jagt,
621,3,Skovbrugsarbejde,
6210,4,Skovbrugsarbejde - Skovbrugsarbejde ,
621000,5,Skovbrugsarbejde - Skovbrugsarbejde ,Klitplantør Plantør Skovbetjent Skovbruger Skovløber Træplejer Skovbrugsarbejde
622,3,Arbejde med fiskeri og jagt,
6221,4,Arbejde inden for akvakultur,
622100,5,Arbejde inden for akvakultur,Dambruger Fiskeopdrætter Arbejde inden for akvakultur
6222,4,Arbejde med fiskeri i kyst- og søområder,
622200,5,Arbejde med fiskeri i kyst- og søområder,Bundgarnsfisker Rusefisker Arbejde med fiskeri i kyst- og søområder
6223,4,Arbejde med havfiskeri,
622300,5,Arbejde med havfiskeri,Fanger Hvalfanger Arbejde med havfiskeri
6224,4,Jagtarbejde,
622400,5,Jagtarbejde,Jagtkonsulent Jagtmester Jæger Pelsjæger Skytte Jagtarbejde
7,1,Håndværkspræget arbejde,Håndværkspræget arbejde inden for minedrift industri samt bygge- anlægs- og fremstillingsvirksomhed. Arbejde der primært består i betjening maskiner er indeholdt i hovedgruppe 8.
71,2,Håndværkspræget arbejde inden for byggeri undtagen elektrikerarbejde,
711,3,Bygningsarbejde (ekskl. medhjælpere) - basis,
7112,4,Murer- og brolægningsarbejde,
711210,5,Murerarbejde,Facadepudser Flisemurer Fugemontør Kedelmurer Kirkemurer Murer Murermester Ovnbygger Ovnmurer Skorstensbygger Murerarbejde
711220,5,Brolægningsarbejde,Brolægger Brolægningsarbejde
7113,4,Stenhuggerarbejde,
711300,5,Stenhuggerarbejde,Granitsliber Marmorsliber Marmorsvend Skrifthugger Stenhugger Stensliber Stenhuggerarbejde
7114,4,Arbejde med opførelse af betonkonstruktioner,
711410,5,Struktørarbejde,Montagearbejder - byggeri Montagemester - byggeri Struktørarbejde
711420,5,Terrazzoarbejde,Terrazzolægger Terrazzomester Terrazzosliber Terrazzostøber Terrazzoarbejde
7115,4,Tømrer- og bygningssnedkerarbejde,
711510,5,Tømrer- og snedkerarbejde byggeri,Bygningssnedker Bygningssnedkermester Bygningstømrer Hustømrer Inventarsnedker Parketsnedker Snedker Tømrer Tømrer- og snedkerarbejde byggeri
711520,5,Tømrer- og snedkerarbejde skibe,Bådebygger Bådebyggermester Skibssnedker Skibstømrer Skibstømrerformand Skibstømrermester Tømrer- og snedkerarbejde skibe
7119,4,Andet bygningsarbejde - basis,
711910,5,Fremstilling af bygningskonstruktioner i stål,Drivhusbygger Drivhusmontør Stilladsbygger Fremstilling af bygningskonstruktioner i stål
711990,5,Andet bygningsarbejde i øvrigt,Bygningsmontør Kloakmontør Andet bygningsarbejde i øvrigt
712,3,Bygningsarbejde (ekskl. medhjælpere) - finish,
7121,4,Arbejde med tagdækning,
712100,5,Arbejde med tagdækning,Tagdækker Tagdækkermester Taglægger Tagmontør Tagtækker Tækkemand Tækker Arbejde med tagdækning
7122,4,Arbejde med gulv- og klinkelægning,
712200,5,Arbejde med gulv- og klinkelægning,Fliselægger Flisemontør Gulvafhøvler Gulvafsliber Gulvlægger Gulvlæggermester Gulvmand Gulvmontør Gulvsliber Gulvspecialist Linoleumsmontør Arbejde med gulv- og klinkelægning
7123,4,Stukkatørarbejde,
712300,5,Stukkatørarbejde,Stukkatør Stukkatørmester Stukkatørarbejde
7124,4,Arbejde med isolering af bygninger,
712400,5,Arbejde med isolering af bygninger,Isolatør Isolerer Isoleringsmontør Arbejde med isolering af bygninger
7125,4,Glarmesterarbejde,
712500,5,Glarmesterarbejde,Glarmester Spejlbelægger Glarmesterarbejde
7126,4,VVS-arbejde,
712600,5,Vvs-arbejde,Aut. gas og vandmester Blikkenslager Blikkenslagermester Blytækker Gasmester Gasmontør Kedelmontør Oliefyrsmontør Oliemontør Pejsemontør Rørlægger Rørlæggermester Rørskærer Rørsmed Varmemontør Varmesmed Ventilatormontør VVS montør VVS rørsmed VVS smed VVS svend VVS-arbejde
7127,4,Montørarbejde inden for klima- og køleteknik,
712700,5,Montørarbejde inden for klima- og køleteknik,Kølemekaniker Kølemontør Montørarbejde inden for klima- og køleteknik
713,3,Malere og arbejde inden for rensning af bygninger,
7131,4,Malerarbejde,
713110,5,Bygningsmaler- og tapetsererarbejde,Antikvitetsmaler Bygningsmaler Bygningstapetserer Facademaler Maler Malermester Reklamemaler Stilladsmaler Tagmaler Tapetserer Tapetsermester Bygningsmaler- og tapetsererarbejde
713120,5,Skibsmalerarbejde,Painter (Offshore) Skibsmaler Skibsmalerarbejde
7132,4,Sprøjtelakererarbejde,
713200,5,Sprøjtelakererarbejde,Autolakerer Autolakerermester Automaler Autosprøjtelakerer Cykellakerer Lakmester Maskinmaler Møbelmaler Sprøjtearbejder Sprøjtelakerer Sprøjtemaler Vognlakerer Vognmaler Sprøjtelakererarbejde
7133,4,Rensning af bygninger,
713310,5,Skorstensfejerarbejde,Skorstensfejer Skorstensfejerarbejde
713320,5,Kemisk og mekanisk rensning af bygningsoverflader,Graffitirenser Sandblæser Sandsliber Kemisk og mekanisk rensning af bygningsoverflader
72,2,Metal- og maskinarbejde,
721,3,Pladearbejde svejsning og beslægtede funktioner,
7211,4,Formning og støbning af emner i metal,
721100,5,Formning og støbning af emner i metal,Bronzestøber Formdrejer Formmager Formsmed Formstøber Gørtler Gørtlermester Håndformer Kærnemager Maskinformer Metalformer Metalstøber Støbemester Støber Formning og støbning af emner i metal
7212,4,Svejsearbejde og skærebrænding,
721200,5,Svejsearbejde og skærebrænding,EL svejser Håndsvejser Kedelsvejser Maskinsvejser Punktsvejser Rørsvejser Skibssvejser Svejsemester Svejser Welder (Offshore) Svejsearbejde og skærebrænding
7213,4,Pladesmedarbejde,
721300,5,Pladesmedarbejde,Autoopretter Autopladesmed Autosmed Karosseriarbejder Karosseribygger Karosserimager Karosserismed Kedelsmed Kedelsmedemester Kobbersmed Kobbersmedemester Møntarbejder Pladesmed Pladesmedemester Pladestøber Pladesmedarbejde
7214,4,Stålkonstruktionsarbejde,
721400,5,Stålkonstruktionsarbejde,Konstruktionssmed Nitter Nittermester Skibsbygger Stålmester Stålmontør Stålkonstruktionsarbejde
7215,4,Riggerarbejde,
721500,5,Riggerarbejde,Rigger Riggermester Skibsrigger Riggerarbejde
722,3,Smede værktøjsmagere og beslægtede funktioner,
7221,4,Smedearbejde,
722100,5,Smedearbejde,Beslagsmed Bygningssmed Grovsmed Grovsmedemester Landbrugssmed Smed Smedemester Støberismed Vognsmed Smedearbejde
7222,4,Værktøjsmagerarbejde,
722200,5,Værktøjsmagerarbejde,Bøssemager Kleinsmed Kleinsmedemester Knivmager Låsesmed Modelsmed Vægtsmed Værktøjsarbejder Værktøjsmager Værktøjsmagermester Værktøjssmed Værktøjsmagerarbejde
7223,4,Operatør- og opstillingsarbejde af metalforarbejdningsmaskiner,
722300,5,Operatør- og opstillingsarbejde af metalforarbejdningsmaskiner ,Autoklavørsmed Drejer Fræser Maskinarbejder Maskinbygger Maskinfræser Maskinhøvler Maskinmekaniker Maskinmontør Maskinopstiller Maskinsmed Maskinsmedemester Metaldrejer Opstiller Plastmager Værkstedsfræser Operatør- og opstillingsarbejde af metalforarbejdningsmaskiner
7224,4,Arbejde med polering og slibning af emner i metal,
722400,5,Arbejde med polering og slibning af emner i metal,Formsliber Metalsliber Slibemester Sliber Værktøjssliber Arbejde med polering og slibning af emner i metal
723,3,Mekanikerarbejde,
7231,4,Mekanikerarbejde inden for motorkøretøjer,
723110,5,Mekanikerarbejde person- og varevogne,Automontør Autotekniker Bilmekaniker Biltekniker Personvognsmekaniker Mekanikerarbejde person- og varevogne
723120,5,Mekanikerarbejde lastvogne,Automekaniker - lastvogne Lastbilmekaniker Lastvognsmekaniker Mekaniker - lastvogne Mekanikerarbejde lastvogne
723190,5,Mekanikerarbejde andre områder,campingvognmekaniker Knallertmekaniker Knallertmontør Motorcykelmekaniker Mekanikerarbejde andre områder
7232,4,Flymekanikerarbejde,
723200,5,Flymekanikerarbejde,Flymekaniker Flymekanikermester Flymontør Flyreparatør Hangarmester Flymekanikerarbejde
7233,4,Mekanikerarbejde landbrugs- og industrimaskiner,
723300,5,Mekanikerarbejde landbrugs- og industrimaskiner,Kranmekaniker Kranmontør Kranreparatør Landbrugsmekaniker Landbrugsmontør Mechanic (Offshore) Servicemekaniker Skibsmontør Mekanikerarbejde landbrugs- og industrimaskiner
7234,4,Mekanikerarbejde cykler og tilsvarende køretøjer,
723400,5,Mekanikerarbejde cykler og tilsvarende køretøjer,Mekanikerarbejde cykler og tilsvarende køretøjer
73,2,Præcisionshåndværk og grafisk arbejde,
731,3,Præcisionshåndværk,
7311,4,Finmekanikerarbejde,
731100,5,Finmekanikerarbejde,Finmekaniker Finmekanikermester Flyinstrumentmager Fotomekaniker Instrumentmager Instrumentmagermester Instrumentmekaniker Instrumentsliber Måleinstrumentmekaniker Symaskinemekaniker Symaskinereparatør Urmager Urmagermester Våbenmekaniker Våbenmester Finmekanikerarbejde
7312,4,Håndfremstilling af musikinstrumenter,
731200,5,Håndfremstilling af musikinstrumenter,Fløjtebygger Guitarbygger Intonatør Klaverbygger Klaverstemmer Klavertekniker Orgelbygger Orgelpibemager Pianobygger Pianomager Pianosnedker Pianostemmer Pianotekniker Strengemager Violinbygger Håndfremstilling af musikinstrumenter
7313,4,Juveler- guld- og sølvsmedearbejde ,
731300,5,Juveler- guld- og sølvsmedearbejde,Ciselør Ciselørmester Diamantsliber Fatter Filigranarbejder Gemmolog Gravør Gravørmester Gulddekoratør Guldpolerer Guldsliber Guldsmed Guldsmedemester Indfatter Juveler Kobberstikker Kunstsmed Maskingravør Medaljør Pantograf Ravsliber Smykkesmed Stempelgravør Stenfatter Sølvdesigner Sølvgravør Sølvsliber Sølvsmed Sølvsmedemester Juveler- guld- og sølvsmedearbejde
7314,4,Pottemagerarbejde og beslægtede funktioner,
731400,5,Pottemagerarbejde og beslægtede funktioner,Gipser Keramiker Kunstgipser Modelgipser Modellør Porcelænsdrejer Porcelænssliber Pottemager Pottemagermester Pottemagerarbejde og beslægtede funktioner
7315,4,Glaspusterarbejde og arbejde med færdiggørelse af glasprodukter,
731500,5,Glaspusterarbejde og arbejde med færdiggørelse af glasprodukter,Glarmager Glasblæser Glasbøjer Glasdrejer Glasformgiver Glaskunstner Glasmager Glasmester Glaspuster Glasrørsblæser Glaspusterarbejde og arbejde med færdiggørelse af glasprodukter
7316,4,Skiltemaler- dekoratør- og gravørarbejde,
731610,5,Skiltemalerarbejde,Skiltemaler Skiltemalermester Skiltemalerarbejde
731620,5,Porcelænsmalerarbejde,Figurmaler Keramikmaler Plattedame Porcelænsmaler Porcelænstrykker Porcelænsmalerarbejde
731690,5,Andet male- og dekorationsarbejde inden for præcisionshåndværk,Dekoratørmaler Glasmaler Stentøjsmaler Ætser Andet male- og dekorationsarbejde inden for præcisionshåndværk
7317,4,Håndfremstilling af produkter i træ og tilsvarende materialer,
731700,5,Håndfremstilling af produkter i træ og tilsvarende materialer,Børstenbinder Børstenbindermester Kurvemager Kurvemagermester Modelskibsbygger Pibedrejer Pibemager Pibeskærer Pibesnedker Rammesnedker Håndfremstilling af produkter i træ og tilsvarende materialer
7318,4,Håndfremstilling af produkter i tekstil læder og tilsvarende materialer,
731800,5,Håndfremstilling af produkter i tekstil læder og tilsvarende materialer,Garnmester Gobelinvæver Håndvæver Klædevæver Lædersmed Penselmager Piskemager Spindemester Taskemager - håndforarbejdet Tæppeknytter Tæppevæver Vævemester Væver Håndfremstilling af produkter i tekstil læder og tilsvarende materialer
7319,4,Andet præcisionshåndværk,
731900,5,Andet præcisionshåndværk,Andet præcisionshåndværk
732,3,Grafisk arbejde ,
7321,4,Prepressarbejde og grafisk formfremstilling,
732100,5,Prepressarbejde og grafisk formfremstilling,Desktopper - grafisk designer Desktoppublisher - grafisk designer DTP'er - grafisk designer Grafiker Grafisk assistent Grafisk designer Grafisk formgiver Grafisk tilrettelægger Mediegrafiker Scannerfører Typograf Prepressarbejde og grafisk formfremstilling
7322,4,Trykkerarbejde,
732200,5,Trykkerarbejde,Litograf Printtekniker Serigraf Serigrafist Serigraftrykker Silketrykker Trykker Trykkerarbejde
7323,4,Arbejde med færdiggørelse og indbinding af trykte produkter,
732300,5,Arbejde med færdiggørelse og indbinding af trykte produkter,Anilintrykker Bogbinder Bogbinderiassistent Bogbindermedhjælper Bogbindermester Bogtrykker Faktor Arbejde med færdiggørelse og indbinding af trykte produkter
74,2,Arbejde inden for det elektriske og elektroniske område,
741,3,Installation- og reparation af elektrisk udstyr,
7411,4,Elektrikerarbejde,
741100,5,Elektrikerarbejde,Belysningsmontør Chefelektriker Elektriker Elektrikermester Industrielektriker Jernbanearbejder Relætekniker Serviceelektriker Sikrikringsleder Skibselektriker Stærkstrømselektriker Elektrikerarbejde
7412,4,Elektromekanikerarbejde,
741200,5,Elektromekanikerarbejde,Autoelektriker Autoelektromekaniker Autoelektromester Automatikmekaniker - elektronik Elektromekaniker Elmekaniker Elmekanikermester Signalmekaniker Signalmontør Sikringsmekaniker Sikringsmester Sikringsmontør Støvsugerreparatør Vægtmekaniker Vægtmontør Elektromekanikerarbejde
7413,4,Installation og reparation af elektrisk ledningsføring inden for forsyningsvirksomhed,
741300,5,Installation og reparation af elektrisk ledningsføring inden for forsyningsvirksomhed,Højspændingsmontør Installation og reparation af elektrisk ledningsføring inden for forsyningsvirksomhed
742,3,Installation og reparation af elektronik og telekommunikation,
7421,4,Elektronikmekanikerarbejde,
742100,5,Elektronikmekanikerarbejde,Alarmmontør Antennemekaniker Antennemester Antennemontør Automatmekaniker Automatmester Automatmontør EDB-montør Elektronikreparatør Radioreparatør TV-reparatør Videotekniker Elektronikmekanikerarbejde
7422,4,Installation og service inden for informations- og kommunikationsteknologi,
742200,5,Installation og service inden for informations- og kommunikationsteknologi,Telefonmekaniker Telefonmester Telegrafmekaniker Telegrafmester Telemekaniker Installation og service inden for informations- og kommunikationsteknologi
75,2,Fødevarefremstilling snedkeriarbejde beklædningsfremstilling og beslægtede håndværk,
751,3,Arbejde inden for nærings- og nydelsesmiddelområdet,
7511,4,Slagterarbejde fiskehandel og beslægtet arbejde inden for fødevarefremstilling,
751110,5,Slagterarbejde i detailhandelen,Butiksslagter Hjemmeslagter Slagter Slagtermester Slagtersvend Svineslagter Slagterarbejde i detailhandelen
751120,5,Håndforarbejdning af fisk og skaldyr i detailhandelen,Filettrimmer Fiskeskærer Håndforarbejdning af fisk og skaldyr i detailhandelen
751190,5,Anden håndforarbejdning af fødevarer i detailhandelen,Baconmester Fiskerøger Røgemester Anden håndforarbejdning af fødevarer i detailhandelen
7512,4,Bager- og konditorarbejde ekskl. industri,
751200,5,Bager- og konditorarbejde ekskl. industri,Bager Bagermester Bolchekoger Chefkonditor Chokolademester Dropskoger Dropsmester Konditor Konditorchef Konditormester Konfekturemester Lakridskoger Bager- og konditorarbejde ekskl. industri
7513,4,Fremstilling af mejeriprodukter,
751300,5,Fremstilling af mejeriprodukter,Ismester Mejerist Ostemejerist Ostemester Fremstilling af mejeriprodukter
7514,4,Fremstilling og konservering af frugt grøntsager og tilsvarende produkter,
751400,5,Fremstilling og konservering af frugt grøntsager og tilsvarende produkter,Fremstilling og konservering af frugt grøntsager og tilsvarende produkter
7515,4,Prøvesmagning af nærings- og nydelsesmidler,
751500,5,Prøvesmagning af nærings- og nydelsesmidler,Kyper Salatmester Sennepsmester Smagsdommer Vinkyper Ølkyper Prøvesmagning af nærings- og nydelsesmidler
7516,4,Fremstilling af tobaksprodukter,
751600,5,Fremstilling af tobaksprodukter,Cerutmager Cigarillosmager Cigarmager Cigarruller Tobaksmester Tobaksruller Fremstilling af tobaksprodukter
752,3,Håndværkspræget arbejde i træindustri,
7521,4,Håndværkspræget træimprægneringsarbejde ,
752100,5,Håndværkspræget træimprægneringsarbejde,Afsyrer Håndværkspræget træimprægneringsarbejde
7522,4,Møbelsnedkerarbejde,
752200,5,Møbelsnedkerarbejde,Antiksnedker Dekoratørsnedker Dekupør Finermester Industrisnedker Modelbygger Modelmager Modelsnedker Modelsnedkermester Møbelpolerer Møbelsnedker Møbelsnedkermester Stolemager Møbelsnedkerarbejde
7523,4,Operatør- og opstillingsarbejde af træbearbejdningsmaskiner,
752300,5,Operatør- og opstillingsarbejde af træbearbejdningsmaskiner,Maskindrejer Maskinsnedker Maskinsnedkermester Møbeldrejer Trædrejer Trædrejermester Operatør- og opstillingsarbejde af træbearbejdningsmaskiner
753,3,Tekstil- og beklædningsarbejde,
7531,4,Skrædderarbejde og beslægtet arbejde,
753100,5,Skrædderarbejde og beslægtet arbejde,Buntmager Buntmagermester Buntmagersyerske Dameskrædder Hattemager Hattemagermester Herreskrædder Kjoleskrædder Kostumeassistent Modist Pelssyerske Skrædder Skræddermester Teaterskrædder Skrædderarbejde og beslægtet arbejde
7532,4,Tilskærerarbejde,
753200,5,Tilskærerarbejde,Gardintilskærer Handsketilskærer Lædertilskærer Modeltilskærer Tilskærer Tilskærerassistent Tilskærermester Tilskærerarbejde
7533,4,Syarbejde og beslægtet arbejde,
753300,5,Syarbejde og beslægtet arbejde,Billedsyerske Broderitegner Broderitekniker Gardinmester Gardinsyerske Handskemager Hjemmesyerske Håndsyerske Kjolesyer Korsettrice Modelsyerske Possementmager Sejlmager Sejlmagermester Sypige Syarbejde og beslægtet arbejde
7534,4,Møbelpolstrerarbejde,
753400,5,Møbelpolstrerarbejde,Autopolstrer Autosadelmager Møbelpolstermester Møbelpolstrer Møbeltapetserer Møbeltilskærer Polstrer Polstrermester Sadelmager Sadelmagermester Møbelpolstrerarbejde
7535,4,Forarbejdning af skind,
753500,5,Forarbejdning af skind,Garver Garveritekniker Garvermester Hudearbejder Minksorterer Pelsarbejder Pelsbereder Pelssorterer Skindsorterer Forarbejdning af skind
7536,4,Skomagerarbejde og beslægtet arbejde,
753600,5,Skomagerarbejde og beslægtet arbejde,Bæltemester Etuimager Håndskomager Håndskomagermester Læderhåndværker Nådler Ortopædisk håndskomager Ortopædisk skomager Skomager Skomagermester Skomodellør Skoreparatør Skotøjsmager Taskemager Træskomager Træskomagermester Tøffelmager Skomagerarbejde og beslægtet arbejde
754,3,Andet håndværkspræget arbejde,
7541,4,Dykkerarbejde,
754100,5,Dykkerarbejde,Dykker Erhvervsdykker Frømand Dykkerarbejde
7542,4,Sprængnings- og fyrværkeriarbejde,
754200,5,Sprængnings- og fyrværkeriarbejde,Fyrværker Kunstfyrværker Minør Sprængningstekniker Sprængnings- og fyrværkeriarbejde
7543,4,Kvalitetskontrol og testarbejde af produkter (undtagen nærings- og nydelsesmidler),
754300,5,Kvalitetskontrol og testarbejde af produkter (undtagen nærings- og nydelsesmidler),Kvalitetskontrol og testarbejde af produkter (undtagen nærings- og nydelsesmidler)
7544,4,Desinfektionsarbejde og skadedyrsbekæmpelse,
754400,5,Desinfektionsarbejde og skadedyrsbekæmpelse,Desinfektionsarbejde og skadedyrsbekæmpelse
7549,4,Håndværkspræget arbejde ikke klassificeret andetsteds,
754900,5,Håndværkspræget arbejde ikke klassificeret andetsteds,Håndværkspræget arbejde ikke klassificeret andetsteds
8,1,Operatør- og monteringsarbejde samt transportarbejde,Betjening og overvågning af procesmaskiner og andre stationære maskiner monterings- og samlebåndsarbejde samt transport- og anlægsarbejde.
81,2,Operatørarbejde ved stationære anlæg og maskiner ,
811,3,Operatørarbejde ved anlæg i minedrift og råstofudvinding,
8111,4,Mine- og stenbrudsarbejde,
811100,5,Mine- og stenbrudsarbejde,Guldgraver Minearbejder Mine- og stenbrudsarbejde
8112,4,Operatørarbejde ved anlæg til råstofudvinding,
811200,5,Operatørarbejde ved anlæg til råstofudvinding,Stenbrænder Operatørarbejde ved anlæg til råstofudvinding
8113,4,Boreanlægsarbejde,
811300,5,Boreanlægsarbejde,Assistent driller (Offshore) Boremester Borepladsarbejder Brøndborer Derrickman (Offshore) Diamantborer Driller Olieborer Roughneck (Offshore) Roustabout (Offshore) Servicehand (Offshore) Boreanlægsarbejde
8114,4,Operatørarbejde ved fremstilling af cement- sten- og andre råstofprodukter,
811400,5,Operatørarbejde ved fremstilling af cement- sten- og andre råstofprodukter,Betonarbejder Betonblander Betonmager Betonmester Betonstøber Cementarbejder Cementbrænder Cementmøller Eternitarbejder Kalkværksarbejder Kryolitarbejder Operatørarbejde ved fremstilling af cement- sten- og andre råstofprodukter
812,3,Operatørarbejde ved forarbejdning og færdiggørelse af metal,
8121,4,Operatørarbejde ved forarbejdning af metal,
812100,5,Operatørarbejde ved forarbejdning af metal,Formbygger Hærdemester Hærder Industritekniker Jernstøber Ovnbrænder Ovnpasser Ovnsætter Ovnsættermester Støberiarbejder Stålarbejder Stålvalser Stålværksarbejder Trykstøber Valsemester Valser Valseværkarbejder Operatørarbejde ved forarbejdning af metal
8122,4,Operatørarbejde ved overfladebehandling af metal,
812200,5,Operatørarbejde ved overfladebehandling af metal,Forgylder Forgyldermester Forkromer Fornikler Forsølver Galvanisør Galvanotekniker Lakarbejder Ovnlakerer Operatørarbejde ved overfladebehandling af metal
813,3,Operatørarbejde ved fremstilling af kemiske og fotografiske produkter,
8131,4,Operatørarbejde ved fremstilling af kemiske produkter,
813110,5,Operatørarbejde ved fremstilling af kemiske produkter i medicinalindustri,Medicinalarbejder Medicinalassistent Operatørarbejde ved fremstilling af kemiske produkter i medicinalindustri
