"393;""3152"";4;Skibsførerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"394;""315200"";5;Skibsførerarbejde;;Andenstyrmand", Charterskipper, Fyrskibsfører, Fyrskipper, Færgefører, Færgeskipper, Førstestyrmand, Havnelods, Lods, Lodsbådfører, Navigatør - skibe, Overstyrmand, Pramfører, Senior Toolpusher (Offshore), Skibsfører, Skibskaptajn, Skibsoperatør, Skipper, Statslods, Styrmand, Søkaptajn, Tankbådfører, Toolpusher (Offshore), Tourpusher (Offshore), Skibsførerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"395;""3153"";4;Flypilotarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"396;""315300"";5;Flypilotarbejde;;Aeronaut", Astronaut, Erhvervsflyver, Erhvervspilot, Flystyrmand, Flyvenavigatør, Flyverkaptajn, Luftkaptajn, Luftskipper, Luftstyrmand, Navigatør - fly, Pilot, Pilotaspirant, Trafikflyver, Flypilotarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"397;""3154"";4;Flyvelederarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"398;""315410"";5;Flyvelederarbejde;;Flyveleder", Flyvelederarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"399;""315420"";5;Planlægning og afvikling af flytrafik i øvrigt;;AFIS-operatør", Flyassistent, Flyradioassistent, Planlægning og afvikling af flytrafik i øvrigt;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"400;""3155"";4;Teknikerarbejde inden for luftfartssikkerhed;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"401;""315500"";5;Teknikerarbejde inden for luftfartssikkerhed;;Flymaskinist", Flytekniker, Flyvemaskinist, Flyvetekniker, Luftfartsinspektør, Teknikerarbejde inden for luftfartssikkerhed;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"402;""32"";2;Teknikerarbejde og assisterende arbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"403;""321"";3;Teknikerarbejde inden for det medicinske og farmaceutiske område;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404;""3211"";4;Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"405;""321100"";5;Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr;;Audiologiassistent", Audiometriassistent, Audiotekniker, Dialysetekniker, EEG assistent, EEG laborant, Hospitalstekniker, Operationstekniker, Radiograf, Radiografassistent, Røntgenassistent, Røntgenfotograf, Røntgenoperatør, Røntgensygeplejerske, Røntgentekniker, Scanneroperatør, Ultralydstekniker, Neurofysiologiassistent, Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"406;""3212"";4;""Teknikerarbejde i medicinske og patologiske laboratorier "";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"407;""321210"";5;Bioanalytikerarbejde", basisfunktioner;;Bioanalytikerarbejde, basisfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"408;""321220"";5;""Bioanalytikerarbejde"," specialfunktioner "";;Bioanalytikerarbejde", specialfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"409;""321230"";5;Laborantarbejde på sygehuslaboratorier;;Laborantarbejde på sygehuslaboratorier;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"410;""321290"";5;Andet teknikerarbejde i medicinske og patologiske laboratorier;;Andet teknikerarbejde i medicinske og patologiske laboratorier;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"411;""3213"";4;Arbejde inden for farmaci;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"412;""321310"";5;Farmakonomarbejde;;Farmakonomarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"413;""321390"";5;Andet arbejde inden for farmaci;;Andet arbejde inden for farmaci;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"414;""3214"";4;Teknikerarbejde inden for fremstilling af proteser;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"415;""321400"";5;""Teknikerarbejde inden for fremstilling af proteser "";;Bandagist", Chefbandagist, Dentalkeramiker, Dentallaborant, Dentalmontør, Dentaltekniker, Hjælpemiddeltekniker, Klinisk tandtekniker, Laboratorietandtekniker, Ortopæd, Ortopædimekaniker, Ortopædisadelmager, Ortopædisnedker, Ortopædist, Ortopæditekniker, Tandtekniker, Tandteknikerassistent, Teknikerarbejde inden for fremstilling af proteser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"416;""322"";3;Assisterende arbejde inden for sygepleje og jordemoderarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"417;""3221"";4;Assisterende arbejde inden for sygepleje;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"418;""322100"";5;Assisterende arbejde inden for sygepleje;;Narkoseassistent", Sygeplejeassistent, Sygeplejekonsulent, Assisterende arbejde inden for sygepleje;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"419;""3222"";4;Assisterende arbejde inden for fødselshjælp;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"420;""322200"";5;Assisterende arbejde inden for fødselshjælp;;Assisterende arbejde inden for fødselshjælp;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"421;""323"";3;Assisterende arbejde inden for naturmedicin og alternativ behandling;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"422;""3230"";4;Assisterende arbejde inden for naturmedicin og alternativ behandling;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"423;""323000"";5;Assisterende arbejde inden for naturmedicin og alternativ behandling;;Biokinesiolog", Biopat, Diatermiassistent, Eurytmist, Healer, Healingkonsulent, Helseinstruktør, Helsekonsulent, Helseterapeut, Homøopat, Irisolog, Kinesiolog, Kynolog, Mensendiecklærer, Naturlæge, Ortopist, Osteopat, Yogainstruktør, Assisterende arbejde inden for naturmedicin og alternativ behandling;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"424;""324"";3;Assisterende veterinærarbejde og veterinærteknisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"425;""3240"";4;Assisterende veterinærarbejde og veterinærteknisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"426;""324000"";5;Assisterende veterinærarbejde og veterinærteknisk arbejde;;Veterinærassistent", Veterinærmedhjælper, Veterinærsygeplejerske, Veterinærtekniker, Assisterende veterinærarbejde og veterinærteknisk arbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"427;""325"";3;Andet tekniker- og assistentarbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"428;""3251"";4;Arbejde med tandpleje;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"429;""325110"";5;Tandklinikassistentarbejde;;Dentalassistent", Tandklinikassistent, Tandklinikassistent, Tandklinikassistentarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"430;""325120"";5;Tandplejerarbejde;;Tandplejeassistent", Tandplejer, Tandplejerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"431;""3252"";4;Teknikerarbejde inden for medicinsk registrering og sundhedsinformation;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"432;""325200"";5;Teknikerarbejde inden for medicinsk registrering og sundhedsinformation;;Teknikerarbejde inden for medicinsk registrering og sundhedsinformation;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"433;""3253"";4;Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"434;""325300"";5;Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre;;Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"435;""3254"";4;""Teknikerarbejde inden for fremstilling af synshjælpemidler "";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"436;""325400"";5;""Teknikerarbejde inden for fremstilling af synshjælpemidler "";;Teknikerarbejde inden for fremstilling af synshjælpemidler;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"437;""3255"";4;Assisterende arbejde inden for fysioterapi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"438;""325500"";5;Assisterende arbejde inden for fysioterapi;;Assisterende arbejde inden for fysioterapi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439;""3256"";4;Assisterende arbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"440;""325600"";5;Assisterende arbejde inden for sundhedsområdet;;Assisterende arbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"441;""3257"";4;Arbejde med kontrol af arbejdsmiljø og sikkerhed;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"442;""325710"";5;Kontrolarbejde vedr. arbejdsmiljø;;Arbejdsmiljøtekniker", Kontrolarbejde vedr. arbejdsmiljø;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"443;""325720"";5;Kontrolarbejde vedr. sikkerhed;;Sikkerhedsassistent", Sikkerhedsinspektør, Sikkerhedskonsulent, Sikkerhedsleder,Bilinspektør, Kontrolarbejde vedr. sikkerhed;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"444;""325730"";5;Assistentarbejde og rådgivning vedr. hygiejne og miljøteknisk arbejde;;Hygiejneinspektør", Hygiejnekonsulent, Hygiejnetekniker, Levnedsmiddelinspektør, Miljøassistent, Miljøkontrollør, Miljømedarbejder, Sanitetstekniker, Sundhedsinspektør, Assistentarbejde og rådgivning vedr. hygiejne og miljøteknisk arbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"445;""3258"";4;Redningsarbejde (Ambulancebehandler);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"446;""325800"";5;Redningsarbejde (Ambulancebehandler);;Redningsarbejde (Ambulancebehandler);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"447;""3259"";4;Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"448;""325900"";5;Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds;;Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"449;""33"";2;Arbejde inden for forretningsservice", økonomi, administration og salg;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450;""331"";3;Arbejde med finans", regnskab og matematik;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"451;""3311"";4;Arbejde med omsætning af værdipapirer og valuta;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"452;""331110"";5;Handel med værdipapirer og valuta;;Aktiedealer", Aktiehandler, Børsanalytiker, Børschef, Børsdealer, Børshandler, Børsmægler, Dealer, Fondsanalytiker, Fondschef, Fondshandler, Obligationshandler, Pantebrevshandler, Seniordealer, Valutahandler, Valutamægler, Handel med værdipapirer og valuta;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"453;""331120"";5;Afvikling af handel med værdipapirer og valuta (back office);;Afvikler", Dealerassistent, Position keeper, Seniorafvikler, Afvikling af handel med værdipapirer og valuta (back office);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454;""3312"";4;Arbejde med kredit- og långivning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"455;""331210"";5;Arbejde med kreditbevilling og - analyse;;Bankfunktionær", Creditofficer, Kreditanalytiker, Kreditchef, Kreditforeningskonsulent, Kreditkonsulent, Kreditmedarbejder, Kreditsagsbehandler, Senior Creditofficer, Sparekassefuldmægtig, Sparekassefunktionær, Arbejde med kreditbevilling og - analyse;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"456;""331220"";5;Arbejde med erhverskunder - standardprodukter;;Backup-medarbejder (erhvervskunder)", Bankassistent, Bankassistenter (erhverv), Bankfunktionær, Bankmedarbejder, Erhvervskundemedarbejder, Erhvervsmedarbejder, Erhvervssupporter, Kundemedarbejder - bank, Sparekasseassistent, Sparekassefuldmægtig, Sparekassefunktionær, Arbejde med erhvervskunder - standardprodukter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"457;""331230"";5;Arbejde med privatkunder - standardprodukter;;Backup-medarbejder (privatkunder)", Bankassistent, Bankassistent (privat), Bankassistenter (privat), Bankfunktionær, Bankmedarbejder, Kundemedarbejder - bank, Privatkundemedarbejder, Privatkunderådgiver, Privatmedarbejder (finans), Sparekasseassistent, Sparekassefuldmægtig, Sparekassefunktionær, Arbejde med privatkunder - standardprodukter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"458;""331240"";5;Arbejde med både erhvervs- og privatkunder - standardprodukter;;Backup-medarbejder (finans)", Bankassistent, Bankassistent (privat og erhverv), Bankfunktionær, Bankmedarbejder, Kundemedarbejder - bank, Sparekasseassistent, Sparekassefuldmægtig, Sparekassefunktionær, Arbejde med både erhvervs- og privatkunder - standardprodukter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"459;""3313"";4;Regnskabsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"460;""331300"";5;Regnskabsarbejde;;Accountant", Bankbogholder, Bogholder, Debitorbogholder, Finansbogholder, Godskasserer, Havnekasserer, Hovedbogholder, Hovedkasserer, Kreditforeningskasserer, Kreditorbogholder, Løn og personalechef, Lønningschef, Lånesagsbogholder, Regnskabsfuldmægtig, Regnskabsfører, Revisor - ej reg./statsaut., Revisorassistent, Regnskabsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"461;""3314"";4;Arbejde med statistik og matematik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"462;""331400"";5;Arbejde med statistik og matematik;;Arbejde med statistik og matematik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"463;""3315"";4;Vurderings- og takseringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"464;""331500"";5;Vurderings- og takseringsarbejde;;Arbejdsskadekonsulent", Auktionarius, Brandkonsulent, Cheftaksator, Havariassistent, Skadekonsulent, Taksator, Taksatorkonsulent, Vurderingsinspektør, Vurderingskonsulent, Vurderingsmand, Vurderings- og takseringsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"465;""332"";3;Agent- og mæglerarbejde inden for salg og indkøb;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"466;""3321"";4;Forsikringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"467;""332110"";5;Forsikringssalgsarbejde med egen kundeportefølje;;Assurandør", Erhvervsassurandør, Forsikringsagent, Forsikringskonsulent, Forsikringsmægler, Pensionsmedarbejder (egen portefølje), Sales Executive (forsikring), Forsikringssalgsarbejde med egen kundeportefølje;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468;""332120"";5;Forsikringssalgsarbejde uden egen kundeportefølje;;Forsikringsagent", Forsikringskonsulent, Forsikringsmægler, Pensionsmedarbejder (uden portefølje), Tegningsmedarbejder (forsikring), Forsikringssalgsarbejde uden egen kundeportefølje;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"469;""332130"";5;Forsikringsteknisk vurdering;;Forsikringskonsulent", Kundeservicemedarbejder (forsikringsteknik), Underwriter, Forsikringsteknisk vurdering;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"470;""3322"";4;Salgsarbejde (agenter);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"471;""332200"";5;Salgsarbejde (agenter);;Account Manager", Annonceagent, Annoncekonsulent, Detailkonsulent, Distriktsforhandler, Distriktsrepræsentant, Distriktssælger, Eksportagent, Eksportsælger, Forlagsrepræsentant, Handelsagent, Handelsrejsende, IT-salgskonsulent, Kolportør - bogsælger, Marketingassistent, Marketingkoordinator, Marketingplanlægger, Marketingskoordinator, Møbelagent - engrossalg, Områdekonsulent, PR medarbejder, PR-assistent, Promotionassistent, Regionskonsulent, Regionssælger, Reklamesælger, Rengøringskonsulent, Repræsentant, Salespromotor, Salgsagent, Salgsdisponent, Salgskonsulent, Salgsrepræsentant, Salgssupporter, Varekonsulent, Salgsarbejde (agenter);,,,,,,,,,,,,,,,,,,,,,,,
"472;""3323"";4;Indkøbsarbejde (agenter);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"473;""332300"";5;Indkøbsarbejde (agenter);;Bildisponent", Butiksdisponent, Chefdisponent, Disponent, Fiskeopkøber, Grøntchef, Grøntdisponent, Importagent, Importassistent, Indkøber, Indkøbsagent, Indkøbsdisponent, Indkøbsfuldmægtig, Indkøbskonsulent, Indkøbsplanlægger, Lagerindkøber, Logistikkoordinator, Logistikleder, Materieldisponent, Områdedisponent, Opkøber, Proviantinspektør, Proviantmester, Reservedelsdisponent, Slagteridisponent, Vindisponent, Vinindkøber, Indkøbsarbejde (agenter);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"474;""3324"";4;Erhvervsmæglerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"475;""332400"";5;Erhvervsmæglerarbejde;;Bådmægler", Erhvervsmægler, Kommissionær, Mægler, Mæglerassistent, Statsaut. varemægler, Varemægler, Yachtmægler, Erhvervsmæglerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"476;""333"";3;Arbejde inden for forretningsservice;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"477;""3331"";4;Speditørarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"478;""333110"";5;Speditørarbejde vedr. land- og lufttransport;;Airbroker", Bilklarerer, Flyklarerer, Flymægler, Luftfragtspeditør, Speditør - land- og lufttransport, Speditørarbejde vedr. land- og lufttransport;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"479;""333120"";5;Speditørarbejde vedr. skibsfart;;Fragtagent - maritim", Fragtassistent - maritim, Fragtbestyrer - maritim, Fragtchef - maritim, Fragtdisponent - maritim, Fragtkonsulent - maritim, Klarerer - maritim, Klareringschef - maritim, Liniechef, Shippingagent, Shippingchef, Shippingdisponent, Shippingkonsulent, Shippingleder, Skibsagent, Skibsbefragter, Speditionschef - maritim, Speditionsdisponent - maritim, Speditionsleder - maritim, Speditør - maritim, Transportagent - maritim, Speditørarbejde vedr. skibsfart;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"480;""333190"";5;Speditørarbejde i øvrigt;;Speditørarbejde i øvrigt;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"481;""3332"";4;Konference- og eventplanlægning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"482;""333200"";5;Konference- og eventplanlægning;;Konference- og eventplanlægning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"483;""3333"";4;Jobformidling;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"484;""333300"";5;Jobformidling;;AF konsulent", A-Kasse konsulent, Arbejdsformidler, Arbejdsformidlingskonsulent, Jobformidling;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"485;""3334"";4;Ejendomsmægler- og ejendomsadministratorarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"486;""333410"";5;Ejendomsmæglerarbejde;;Ejendomsmægler", Ejendomsmæglerassistent, Statsaut. ejendomsmægler, Valuar, Ejendomsmæglerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"487;""333420"";5;Ejendomshandlerarbejde;;Ejendomshandler", Timesharesælger, Ejendomshandlerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"488;""333430"";5;Ejendomsadministratorarbejde;;Ejendomsadministrator", Ejendomsadministratorarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"489;""3339"";4;Andet arbejde inden for forretningsservice;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"490;""333900"";5;Andet arbejde inden for forretningsservice;;Agent - sport og kunst", Reklameassistent, Reklamekonsulent, Reklamekoordinator, Reklamerådgiver, Reklametekniker, Sportsagent, Andet arbejde inden for forretningsservice;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"491;""334"";3;Administrativt sekretærarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"492;""3342"";4;Advokatsekretærarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"493;""334200"";5;Advokatsekretærarbejde;;Advokatsekretær", Advokatsekretærarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"494;""3343"";4;Chef- og direktionssekretærarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"495;""334310"";5;Chef- og direktionssekretærarbejde;;Administrationssekretær", Chefsekretær, Direktionssekretær, Kontorbestyrer, Ledelsessekretær, Personal Assistant, Protokolsekretær, Referent, Chef- og direktionssekretærarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"496;""334320"";5;Oversættelse af korrespondance;;Eksportkorrespondent", Erhvervskorrespondent, Erhvervssproglig korrespondent, Filmtekster, Korrespondent, Teknisk oversætter, Tekster, TV-tekster, Oversættelse af korrespondance;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"497;""3344"";4;Lægesekretærarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"498;""334400"";5;Lægesekretærarbejde;;Lægesekretærarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"499;""335"";3;Arbejde med forvaltning og udøvelse af lovgivning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500;""3351"";4;Told- og grænsebetjentarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"501;""335100"";5;Told- og grænsebetjentarbejde;;Toldbetjent", Tolder, Toldfoged, Toldgrænsebetjent, Told- og grænsebetjentarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"502;""3352"";4;Administration af skatte- og afgiftslovgivning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
